image_id,x,y,width,height
10491,138,139,240,131
10492,151,118,117,289
10493,178,148,149,264
10494,169,123,223,136
10495,32,94,271,176
10496,172,146,119,131
10497,26,67,286,156
10498,143,101,233,218
10499,94,138,274,126
10500,120,226,217,115
10501,191,154,289,181
10502,52,102,243,115
10503,102,43,309,176
10504,97,110,254,147
10505,136,130,197,110
10506,85,103,278,231
10507,153,68,262,217
10508,161,120,182,175
10509,150,81,251,166
10510,157,113,170,189
10511,40,5,305,234
10512,122,127,255,217
10513,33,108,315,134
10514,182,76,185,165
10515,128,99,315,188
10516,39,59,433,219
10517,162,84,264,157
10518,169,95,176,283
10519,39,149,355,209
10520,264,46,190,131
10521,100,31,320,183
10522,46,88,263,214
10523,104,105,245,158
10524,61,144,239,203
10525,179,84,176,156
10526,148,99,343,181
10527,150,93,241,189
10528,65,46,290,285
10529,82,118,209,116
10530,54,40,389,283
10531,78,119,246,153
10532,37,59,360,281
10533,137,124,340,245
10534,86,186,177,196
10535,50,54,170,123
10536,202,51,195,216
10537,75,108,230,133
10538,138,106,158,116
10539,42,139,240,183
10540,199,169,191,118
10541,112,107,190,151
10542,129,93,233,166
10543,141,106,183,125
10544,61,73,434,216
10545,138,104,155,171
10546,146,149,276,181
10547,164,73,224,177
10548,54,73,209,172
10549,134,81,211,150
10550,142,85,214,295
10551,152,58,284,189
10552,63,69,349,315
10553,99,121,366,242
10554,182,87,203,156
10555,35,152,187,170
10556,61,76,244,325
10557,38,63,458,310
10558,57,146,295,188
10559,49,60,376,240
10560,115,98,342,202
10561,75,85,226,156
10562,75,85,370,237
10563,111,94,316,221
10564,273,104,122,150
10565,37,91,387,212
10566,47,125,173,193
10567,38,73,352,299
10568,71,100,201,186
10569,118,87,366,250
10570,178,54,159,231
10571,65,87,321,235
10572,100,238,190,177
10573,195,71,125,170
10574,103,72,157,242
10575,111,82,175,157
10576,70,73,251,199
10577,148,126,113,194
10578,47,17,416,316
10579,272,204,173,153
10580,5,144,411,301
10581,143,68,258,180
10582,210,86,261,139
10583,154,108,130,155
10584,54,104,310,210
10585,48,81,403,234
10586,223,71,234,221
10587,247,130,215,168
10588,114,155,207,196
10589,35,84,353,233
10590,27,79,321,187
10591,70,111,244,155
10592,158,91,147,153
10593,139,146,146,186
10594,189,56,247,230
10595,144,114,249,187
10596,123,137,203,100
10597,170,81,229,172
10598,78,83,339,179
10599,121,132,318,159
10600,46,88,337,245
10601,61,89,271,241
10602,105,91,225,314
10603,174,108,278,164
10604,74,106,302,189
10605,121,71,296,246
10606,19,53,408,343
10607,73,57,286,180
10608,183,81,239,174
10609,132,88,350,201
10610,121,111,303,141
10611,190,64,135,231
10612,110,59,220,156
10613,58,175,236,240
10614,20,12,399,319
10615,161,87,305,186
10616,132,95,345,230
10617,10,13,228,233
10618,89,85,389,208
10619,47,114,319,201
10620,29,92,317,176
10621,64,12,241,399
10622,27,21,316,254
10623,230,123,237,147
10624,35,32,448,202
10625,161,79,163,187
10626,177,103,234,160
10627,108,87,334,154
10628,24,18,201,145
10629,123,79,365,214
10630,100,116,386,243
10631,43,5,334,235
10632,97,35,231,168
10633,17,9,206,233
10634,7,45,464,304
10635,41,39,183,154
10636,67,132,167,120
10637,94,72,248,256
10638,18,84,380,213
10639,84,131,266,162
10640,34,129,431,178
10641,128,131,342,167
10642,35,107,333,200
10643,85,52,230,268
10644,74,51,187,137
10645,162,96,164,168
10646,119,104,360,195
10647,27,46,194,102
10648,169,115,264,107
10649,119,46,286,159
10650,51,72,240,124
10651,112,53,223,242
10652,34,78,356,228
10653,127,148,283,189
10654,21,94,344,190
10655,117,126,184,122
10656,47,147,232,146
10657,174,14,296,210
10658,21,74,350,224
10659,108,63,276,187
10660,15,33,124,112
10661,29,111,286,173
10662,169,104,275,169
10663,118,68,273,232
10664,92,96,272,183
10665,186,109,233,186
10666,72,99,233,116
10667,87,71,146,305
10668,66,138,156,271
10669,45,93,202,255
10670,40,32,398,251
10671,221,143,151,128
10672,81,85,135,129
10673,91,132,213,256
10674,134,83,253,166
10675,79,19,295,462
10676,42,76,371,255
10677,45,52,436,231
10678,166,152,276,146
10679,170,75,125,157
10680,49,82,337,234
10681,121,64,311,196
10682,48,72,375,222
10683,41,41,449,234
10684,54,82,192,297
10685,77,80,230,186
10686,70,103,231,110
10687,207,50,128,302
10688,95,264,126,169
10689,34,80,324,208
10690,37,110,204,295
10691,221,107,151,186
10692,125,156,297,129
10693,151,141,214,201
10694,246,149,113,120
10695,194,134,151,114
10696,55,45,248,234
10697,139,114,160,156
10698,253,127,207,105
10699,89,72,249,305
10700,183,113,193,167
10701,58,43,347,243
10702,163,110,233,147
10703,278,54,185,179
10704,167,216,175,113
10705,52,110,156,132
10706,73,112,178,233
10707,107,107,115,137
10708,21,94,327,214
10709,94,154,199,243
10710,171,143,108,115
10711,209,129,170,163
10712,99,93,348,153
10713,158,100,164,134
10714,162,153,223,144
10715,61,123,183,199
10716,221,75,172,244
10717,164,102,144,103
10718,94,76,204,202
10719,126,36,186,275
10720,77,45,167,339
10721,55,50,168,295
10722,120,60,195,115
10723,69,76,319,228
10724,203,95,151,115
10725,47,19,437,358
10726,161,54,166,152
10727,181,116,237,214
10728,26,102,362,197
10729,154,168,175,154
10730,54,86,214,153
10731,4,36,354,365
10732,45,80,231,123
10733,191,155,196,137
10734,64,144,386,165
10735,15,121,319,237
10736,103,40,324,315
10737,108,168,204,133
10738,140,70,223,218
10739,115,244,170,128
10740,72,67,225,160
10741,60,130,276,192
10742,18,63,285,214
10743,48,68,335,270
10744,105,88,298,199
10745,146,81,283,195
10746,118,85,173,160
10747,38,39,356,265
10748,142,152,351,203
10749,178,103,231,144
10750,69,58,153,112
10751,114,70,206,144
10752,175,88,125,141
10753,133,83,289,182
10754,239,65,157,104
10755,127,148,333,186
10756,191,113,164,169
10757,89,96,305,208
10758,10,54,325,200
10759,102,113,292,149
10760,140,91,194,143
10761,192,166,283,219
10762,7,234,342,222
10763,81,99,170,112
10764,158,90,257,139
10765,34,215,351,232
10766,102,103,283,221
10767,150,96,177,130
10768,150,90,327,223
10769,165,150,196,200
10770,176,92,294,179
10771,23,48,332,300
10772,129,110,352,168
10773,154,102,338,259
10774,49,136,313,222
10775,163,65,190,190
10776,94,73,281,165
10777,39,163,272,171
10778,195,86,133,136
10779,64,134,318,195
10780,77,79,368,250
10781,151,105,238,211
10782,111,34,131,133
10783,105,91,394,239
10784,46,98,388,236
10785,97,75,364,221
10786,129,98,301,172
10787,83,102,207,145
10788,279,55,176,151
10789,95,57,404,274
10790,245,170,192,125
10791,187,148,228,180
10792,108,144,286,157
10793,155,73,270,244
10794,39,85,384,177
10795,149,96,269,194
10796,57,49,270,173
10797,128,43,241,210
10798,72,15,201,164
10799,39,72,197,152
10800,20,63,251,245
10801,60,203,255,164
10802,181,49,160,225
10803,38,41,349,187
10804,69,50,398,270
10805,76,22,208,209
10806,11,47,253,203
10807,102,24,216,229
10808,195,54,123,195
10809,69,39,337,227
10810,80,17,278,231
10811,64,102,170,171
10812,51,30,233,295
10813,34,88,319,146
10814,18,13,278,245
10815,32,115,296,142
10816,121,79,209,131
10817,126,81,241,162
10818,33,102,394,223
10819,246,62,194,207
10820,176,87,310,243
10821,42,46,288,264
10822,195,108,190,134
10823,64,44,243,201
10824,33,30,331,229
10825,106,82,356,258
10826,110,25,278,311
10827,59,34,146,115
10828,35,124,320,181
10829,256,92,209,182
10830,159,120,212,102
10831,104,105,309,225
10832,108,173,277,184
10833,129,123,268,187
10834,111,64,344,214
10835,142,103,248,257
10836,56,61,252,242
10837,4,84,350,220
10838,34,115,413,214
10839,75,58,371,214
10840,85,85,253,176
10841,66,235,167,130
10842,97,164,226,298
10843,25,55,317,212
10844,49,68,291,185
10845,79,81,346,294
10846,40,85,229,402
10847,14,40,355,334
10848,6,11,365,436
10849,104,80,296,149
10850,116,76,319,300
10851,183,72,194,260
10852,136,40,221,284
10853,91,23,242,335
10854,72,75,220,250
10855,13,140,367,333
10856,63,8,333,286
10857,309,217,163,156
10858,69,83,310,186
10859,30,15,366,230
10860,34,129,259,306
10861,129,7,243,465
10862,113,40,272,459
10863,36,126,176,304
10864,20,60,376,310
10865,0,21,283,205
10866,6,46,360,276
10867,91,70,169,185
10868,8,18,381,470
10869,78,27,287,336
10870,279,121,145,150
10871,170,103,172,211
10872,196,55,250,313
10873,121,100,184,181
10874,27,22,437,297
10875,6,28,138,141
10876,118,73,189,233
10877,20,124,321,356
10878,153,32,267,299
10879,65,34,387,258
10880,200,106,230,147
10881,44,81,317,225
10882,73,94,266,143
10883,192,36,193,228
10884,90,73,153,251
10885,53,48,196,190
10886,43,140,113,307
10887,62,115,333,193
10888,31,120,246,317
10889,84,14,108,236
10890,24,22,389,209
10891,1,18,422,305
10892,77,72,143,139
10893,164,21,129,266
10894,37,84,301,222
10895,151,102,205,289
10896,56,25,362,398
10897,16,39,445,287
10898,51,38,187,175
10899,72,85,299,258
10900,170,82,280,306
10901,43,40,431,222
10902,66,144,144,283
10903,80,156,172,221
10904,25,52,419,441
10905,57,46,224,236
10906,54,84,198,144
10907,104,204,119,233
10908,174,90,176,262
10909,70,117,230,298
10910,122,91,135,207
10911,43,98,219,392
10912,105,61,352,396
10913,87,89,144,223
10914,130,141,171,278
10915,78,132,142,314
10916,112,88,304,253
10917,39,54,205,418
10918,153,136,287,318
10919,84,83,283,141
10920,95,83,245,324
10921,169,104,214,316
10922,165,53,196,310
10923,107,103,174,341
10924,304,107,106,166
10925,104,57,150,315
10926,98,49,275,418
10927,85,114,172,291
10928,116,176,134,132
10929,44,136,203,333
10930,40,14,268,470
10931,204,113,114,206
10932,160,123,146,140
10933,111,31,162,270
10934,201,52,181,308
10935,58,85,292,268
10936,142,137,209,344
10937,125,113,108,267
10938,205,87,148,193
10939,105,58,209,384
10940,161,73,115,153
10941,32,55,252,425
10942,261,161,198,155
10943,70,52,294,307
10944,134,43,258,274
10945,34,100,193,312
10946,7,61,265,396
10947,208,190,145,223
10948,283,68,146,281
10949,92,103,277,309
10950,152,58,183,270
10951,59,51,333,422
10952,9,13,369,272
10953,182,37,124,243
10954,199,111,127,221
10955,143,92,223,271
10956,106,50,261,207
10957,48,43,255,272
10958,135,100,167,291
10959,216,104,188,211
10960,110,67,183,384
10961,62,223,114,227
10962,101,20,318,390
10963,101,90,214,393
10964,77,45,200,294
10965,24,82,127,224
10966,35,25,224,339
10967,128,62,198,407
10968,208,104,135,300
10969,95,71,209,375
10970,23,108,156,286
10971,92,102,134,274
10972,84,100,207,360
10973,119,40,216,447
10974,179,109,154,312
10975,160,15,209,297
10976,114,191,187,186
10977,168,36,194,333
10978,142,61,156,238
10979,159,63,194,294
10980,48,40,186,422
10981,180,98,142,360
10982,111,97,156,308
10983,78,114,133,216
10984,67,96,144,339
10985,52,10,317,311
10986,119,54,288,420
10987,180,81,104,210
10988,117,96,118,354
10989,189,39,190,335
10990,72,75,331,222
10991,140,20,198,361
10992,142,72,125,232
10993,144,112,146,328
10994,66,38,165,383
10995,66,35,262,432
10996,218,80,174,219
10997,85,94,195,400
10998,103,162,162,157
10999,107,134,160,264
11000,67,136,239,311
11001,49,34,273,447
11002,50,16,211,278
11003,57,50,135,272
11004,45,35,279,463
11005,121,106,162,385
11006,46,17,281,481
11007,143,8,142,332
11008,197,36,158,102
11009,10,83,301,409
11010,138,104,181,285
11011,31,90,213,297
11012,109,102,116,249
11013,127,95,168,321
11014,133,104,148,331
11015,127,35,309,338
11016,69,83,186,326
11017,126,107,255,236
11018,231,100,124,206
11019,142,98,135,236
11020,129,121,255,295
11021,160,183,156,135
11022,239,110,144,272
11023,111,44,215,392
11024,95,180,132,255
11025,47,99,179,355
11026,149,112,154,228
11027,95,144,180,236
11028,152,43,274,323
11029,116,150,124,217
11030,47,95,281,246
11031,65,120,143,362
11032,41,69,210,394
11033,108,121,109,284
11034,177,87,162,287
11035,60,191,151,293
11036,129,67,188,368
11037,172,147,135,220
11038,120,69,154,332
11039,60,226,137,215
11040,178,107,190,267
11041,43,146,274,116
11042,174,72,137,258
11043,238,104,104,171
11044,37,56,269,443
11045,169,62,165,242
11046,73,108,173,378
11047,51,87,147,282
11048,64,167,392,268
11049,52,68,371,181
11050,76,50,188,319
11051,84,65,207,391
11052,61,68,303,427
11053,71,60,231,414
11054,86,102,160,306
11055,102,63,163,277
11056,58,79,440,215
11057,138,32,194,298
11058,36,91,260,400
11059,105,81,288,418
11060,75,77,212,387
11061,118,76,191,279
11062,65,142,187,307
11063,187,76,164,242
11064,99,141,161,244
11065,162,70,302,371
11066,117,99,188,367
11067,103,56,301,325
11068,76,31,320,467
11069,125,79,198,388
11070,33,99,257,364
11071,51,82,240,368
11072,128,83,268,348
11073,146,214,175,237
11074,85,59,251,203
11075,93,62,246,409
11076,22,120,391,358
11077,10,40,446,360
11078,58,60,173,430
11079,42,101,223,326
11080,92,58,199,332
11081,182,69,166,246
11082,59,23,202,466
11083,96,198,174,251
11084,195,153,206,205
11085,3,73,233,303
11086,124,66,233,253
11087,145,55,240,131
11088,236,155,133,284
11089,36,113,258,341
11090,138,56,157,443
11091,80,44,203,344
11092,25,43,252,456
11093,79,82,184,411
11094,127,81,178,395
11095,20,124,315,279
11096,227,50,189,321
11097,158,235,194,181
11098,182,77,108,179
11099,175,107,139,332
11100,65,56,294,339
11101,157,146,113,156
11102,107,84,276,261
11103,143,44,163,404
11104,111,25,246,330
11105,238,182,224,127
11106,145,30,263,293
11107,163,63,133,283
11108,26,126,220,164
11109,87,27,248,465
11110,150,83,259,201
11111,85,75,377,401
11112,240,166,161,275
11113,136,44,176,329
11114,78,119,161,315
11115,117,136,241,290
11116,59,87,277,350
11117,98,88,221,286
11118,61,65,438,265
11119,127,44,267,405
11120,27,60,439,274
11121,245,72,109,272
11122,104,97,350,286
11123,11,98,253,360
11124,49,32,253,429
11125,25,44,193,395
11126,219,34,174,270
11127,248,68,130,253
11128,186,34,180,389
11129,44,74,242,361
11130,7,118,345,369
11131,68,200,160,218
11132,276,87,143,284
11133,60,45,128,333
11134,52,16,106,160
11135,228,69,100,207
11136,93,119,179,290
11137,91,147,199,317
11138,154,94,115,251
11139,169,175,108,274
11140,114,191,114,224
11141,240,101,110,176
11142,154,151,129,281
11143,111,74,179,360
11144,158,136,163,283
11145,130,30,144,256
11146,200,53,133,247
11147,72,26,247,472
11148,296,93,150,269
11149,130,131,112,296
11150,135,47,146,446
11151,172,97,142,245
11152,90,139,101,233
11153,117,69,102,190
11154,67,71,100,280
11155,127,194,125,243
11156,277,87,179,189
11157,96,45,202,436
11158,41,62,122,234
11159,164,102,105,281
11160,37,72,168,409
11161,25,9,110,138
11162,73,114,133,271
11163,135,112,101,289
11164,20,26,122,207
11165,103,27,134,316
11166,24,25,146,123
11167,183,63,223,206
11168,19,3,294,496
11169,54,112,223,330
11170,130,45,109,267
11171,106,72,169,389
11172,150,188,127,234
11173,91,66,152,336
11174,245,102,208,130
11175,49,14,205,467
11176,121,96,121,203
11177,41,73,352,259
11178,131,95,177,274
11179,47,74,153,384
11180,54,102,108,170
11181,100,131,139,261
11182,39,101,193,384
11183,115,98,103,234
11184,18,41,112,215
11185,110,132,112,256
11186,36,29,115,229
11187,119,127,105,220
11188,228,91,106,137
11189,143,165,142,315
11190,75,72,287,197
11191,95,49,167,264
11192,138,51,276,383
11193,167,59,229,289
11194,72,81,200,392
11195,121,106,183,279
11196,151,100,165,124
11197,87,138,228,249
11198,18,35,294,384
11199,5,78,326,190
11200,59,50,355,253
11201,204,150,122,154
11202,0,81,334,360
11203,132,192,122,173
11204,36,153,338,189
11205,187,99,114,221
11206,151,15,157,318
11207,25,107,283,354
11208,160,30,240,343
11209,201,67,232,428
11210,171,82,298,179
11211,64,69,140,333
11212,85,87,216,164
11213,100,99,184,358
11214,156,41,200,311
11215,39,130,130,214
11216,111,105,116,138
11217,53,163,214,177
11218,64,130,137,329
11219,38,136,279,214
11220,53,70,180,392
11221,88,49,195,316
11222,108,84,156,392
11223,55,93,214,287
11224,216,45,142,276
11225,183,113,111,138
11226,40,124,154,280
11227,264,72,118,229
11228,196,53,212,158
11229,58,72,281,282
11230,32,57,228,442
11231,1,105,300,232
11232,71,41,219,429
11233,143,103,140,166
11234,46,71,151,253
11235,80,68,159,376
11236,115,101,211,223
11237,140,115,192,167
11238,114,118,214,230
11239,186,55,134,267
11240,101,156,166,217
11241,99,70,385,247
11242,61,207,150,218
11243,112,160,183,209
11244,117,154,231,280
11245,97,90,256,407
11246,5,151,248,219
11247,45,48,225,429
11248,86,35,259,339
11249,91,96,148,239
11250,52,23,288,288
11251,31,86,150,375
11252,59,40,312,408
11253,164,71,223,418
11254,71,211,236,229
11255,178,70,139,218
11256,129,64,219,421
11257,24,39,417,456
11258,81,100,215,323
11259,150,29,261,260
11260,70,90,214,334
11261,179,93,128,254
11262,111,78,293,228
11263,30,128,210,230
11264,122,77,290,255
11265,87,79,121,338
11266,53,78,349,199
11267,25,25,243,298
11268,125,76,255,215
11269,78,79,177,363
11270,47,80,231,419
11271,62,49,213,433
11272,101,65,304,313
11273,65,194,308,145
11274,62,35,221,431
11275,144,2,229,262
11276,176,91,133,206
11277,88,113,203,339
11278,137,61,130,275
11279,152,85,137,318
11280,171,101,232,378
11281,150,59,339,277
11282,89,114,131,223
11283,159,74,175,308
11284,106,79,216,297
11285,148,21,144,325
11286,61,61,149,375
11287,79,111,153,294
11288,43,66,180,410
11289,71,104,202,372
11290,274,116,214,228
11291,181,42,137,254
11292,110,90,238,226
11293,48,83,393,398
11294,36,41,211,449
11295,108,92,205,280
11296,78,72,165,352
11297,11,45,358,425
11298,109,135,108,271
11299,89,133,187,287
11300,158,29,292,278
11301,26,100,347,357
11302,80,40,190,425
11303,7,32,311,466
11304,112,28,259,437
11305,81,76,378,168
11306,45,60,202,399
11307,188,78,161,274
11308,102,113,276,386
11309,135,109,172,368
11310,71,114,294,229
11311,137,87,276,183
11312,52,161,319,283
11313,111,35,295,298
11314,102,77,374,262
11315,152,88,132,200
11316,59,11,330,327
11317,218,47,110,191
11318,11,99,347,198
11319,23,87,317,167
11320,91,58,340,252
11321,107,64,301,239
11322,35,109,354,194
11323,1,44,495,282
11324,80,173,162,197
11325,48,86,408,246
11326,52,17,241,175
11327,197,67,275,210
11328,44,39,432,362
11329,15,89,262,142
11330,112,34,348,276
11331,123,100,186,395
11332,229,50,192,181
11333,54,115,202,128
11334,233,93,240,139
11335,132,62,220,197
11336,90,130,175,137
11337,48,100,261,254
11338,182,250,133,123
11339,9,2,465,436
11340,43,69,347,246
11341,165,93,257,160
11342,37,37,351,278
11343,45,34,232,217
11344,95,92,276,200
11345,72,51,238,225
11346,34,106,431,266
11347,136,99,184,155
11348,76,35,242,262
11349,98,130,155,102
11350,75,49,324,210
11351,89,76,264,188
11352,55,148,281,267
11353,112,102,335,207
11354,52,118,273,147
11355,102,23,186,260
11356,161,69,213,224
11357,23,90,251,344
11358,56,160,150,161
11359,130,65,184,120
11360,69,129,257,131
11361,59,115,188,226
11362,13,89,315,262
11363,112,177,261,119
11364,246,44,170,253
11365,208,125,157,109
11366,34,59,453,286
11367,121,136,157,111
11368,11,176,300,214
11369,178,55,269,225
11370,19,72,313,396
11371,15,127,278,124
11372,71,104,294,155
11373,228,77,215,174
11374,72,47,364,419
11375,174,87,287,256
11376,181,69,153,204
11377,8,62,303,432
11378,161,80,126,210
11379,170,78,329,192
11380,155,155,171,119
11381,152,68,187,277
11382,67,45,326,263
11383,213,117,135,222
11384,36,66,332,252
11385,37,83,334,230
11386,11,113,332,163
11387,77,117,200,306
11388,154,61,216,310
11389,94,152,215,199
11390,242,45,142,149
11391,118,80,212,115
11392,17,31,466,371
11393,109,36,321,325
11394,119,129,202,294
11395,154,92,291,209
11396,32,77,250,299
11397,99,51,356,282
11398,161,37,170,285
11399,144,48,150,161
11400,107,75,348,181
11401,170,120,130,206
11402,22,94,437,230
11403,76,125,246,203
11404,217,133,117,122
11405,20,68,392,190
11406,75,59,200,276
11407,35,10,210,406
11408,42,68,378,209
11409,115,60,242,397
11410,13,23,469,425
11411,109,51,257,134
11412,115,36,299,253
11413,72,65,426,298
11414,79,133,254,237
11415,200,105,144,376
